block_number,timestamp,basefee_wei,basefee_gwei
14768717,2022-05-13 17:32:05,60349881060,60.34988106
14768718,2022-05-13 17:32:08,60768752561,60.768752561
14768719,2022-05-13 17:32:14,58546285401,58.546285401
14768720,2022-05-13 17:32:23,53026478677,53.026478677
14768721,2022-05-13 17:32:43,59654660047,59.654660047
14768722,2022-05-13 17:33:02,59428147597,59.428147597
14768723,2022-05-13 17:33:05,54951088975,54.951088975
14768724,2022-05-13 17:33:12,54523935885,54.523935885
14768725,2022-05-13 17:33:39,59949675513,59.949675513
14768726,2022-05-13 17:33:46,58689003140,58.68900314
14768727,2022-05-13 17:33:58,59748599926,59.748599926
14768728,2022-05-13 17:34:06,58874440110,58.87444011
14768729,2022-05-13 17:34:21,59466046364,59.466046364
14768730,2022-05-13 17:34:25,52592284681,52.592284681
14768731,2022-05-13 17:34:30,52151800599,52.151800599
14768732,2022-05-13 17:34:32,47175030467,47.175030467
14768733,2022-05-13 17:34:35,47103300371,47.103300371
14768734,2022-05-13 17:34:52,51241814702,51.241814702
14768735,2022-05-13 17:35:13,57636627921,57.636627921
14768736,2022-05-13 17:35:21,55678867290,55.67886729
14768737,2022-05-13 17:35:49,60248068623,60.248068623
14768738,2022-05-13 17:35:59,56147021252,56.147021252
14768739,2022-05-13 17:36:02,50479765983,50.479765983
14768740,2022-05-13 17:36:12,51436474913,51.436474913
14768741,2022-05-13 17:36:13,45545261269,45.545261269
14768742,2022-05-13 17:36:15,44306585776,44.306585776
14768743,2022-05-13 17:36:29,46760846451,46.760846451
14768744,2022-05-13 17:37:13,52603911146,52.603911146
14768745,2022-05-13 17:37:56,59170425373,59.170425373
14768746,2022-05-13 17:38:12,61725456607,61.725456607
14768747,2022-05-13 17:38:24,59573371815,59.573371815
14768748,2022-05-13 17:38:29,55824760088,55.824760088
14768749,2022-05-13 17:38:44,62796243994,62.796243994
14768750,2022-05-13 17:38:52,60742173660,60.74217366
14768751,2022-05-13 17:38:56,55765208994,55.765208994
14768752,2022-05-13 17:39:09,62735656773,62.735656773
14768753,2022-05-13 17:39:19,61022886559,61.022886559
14768754,2022-05-13 17:39:35,57441616584,57.441616584
14768755,2022-05-13 17:39:54,64609807136,64.609807136
14768756,2022-05-13 17:40:27,72684917970,72.68491797
14768757,2022-05-13 17:40:38,69600615507,69.600615507
14768758,2022-05-13 17:40:41,65279401270,65.27940127
14768759,2022-05-13 17:40:48,64623642329,64.623642329
14768760,2022-05-13 17:41:08,70862435899,70.862435899
14768761,2022-05-13 17:41:22,72422302699,72.422302699
14768762,2022-05-13 17:41:24,64814816581,64.814816581
14768763,2022-05-13 17:41:33,64316338250,64.31633825
14768764,2022-05-13 17:42:27,72347609986,72.347609986
14768765,2022-05-13 17:42:56,81378456119,81.378456119
14768766,2022-05-13 17:43:17,91528644447,91.528644447
14768767,2022-05-13 17:43:58,98908210052,98.908210052
14768768,2022-05-13 17:44:07,91506402614,91.506402614
14768769,2022-05-13 17:44:08,85092464309,85.092464309
14768770,2022-05-13 17:44:23,81745780014,81.745780014
14768771,2022-05-13 17:44:33,84831312628,84.831312628
14768772,2022-05-13 17:44:44,81007540455,81.007540455
14768773,2022-05-13 17:44:58,78689240197,78.689240197
14768774,2022-05-13 17:45:03,72579149222,72.579149222
14768775,2022-05-13 17:45:09,66674037667,66.674037667
14768776,2022-05-13 17:45:16,68201751074,68.201751074
14768777,2022-05-13 17:45:23,63163473455,63.163473455
14768778,2022-05-13 17:45:42,69117146770,69.11714677
14768779,2022-05-13 17:45:47,67653019243,67.653019243
14768780,2022-05-13 17:46:10,72551157723,72.551157723
14768781,2022-05-13 17:46:31,80460974665,80.460974665
14768782,2022-05-13 17:46:35,76598835203,76.598835203
14768783,2022-05-13 17:46:59,77008808127,77.008808127
14768784,2022-05-13 17:47:13,77372864700,77.3728647
14768785,2022-05-13 17:47:30,81026470599,81.026470599
14768786,2022-05-13 17:47:43,78896658760,78.89665876
14768787,2022-05-13 17:47:44,72032586331,72.032586331
14768788,2022-05-13 17:48:02,77241432525,77.241432525
14768789,2022-05-13 17:48:16,77879432544,77.879432544
14768790,2022-05-13 17:48:50,87598053643,87.598053643
14768791,2022-05-13 17:48:58,78798284587,78.798284587
14768792,2022-05-13 17:49:02,77819920514,77.819920514
14768793,2022-05-13 17:49:12,77137010516,77.137010516
14768794,2022-05-13 17:49:28,76461271663,76.461271663
14768795,2022-05-13 17:49:34,71281552934,71.281552934
14768796,2022-05-13 17:50:02,73795146768,73.795146768
14768797,2022-05-13 17:50:05,71667192780,71.66719278
14768798,2022-05-13 17:50:12,69135674497,69.135674497
14768799,2022-05-13 17:50:51,77771144849,77.771144849
14768800,2022-05-13 17:50:56,77633039499,77.633039499
14768801,2022-05-13 17:51:04,74311681991,74.311681991
14768802,2022-05-13 17:51:12,70405016845,70.405016845
14768803,2022-05-13 17:51:22,67230674036,67.230674036
14768804,2022-05-13 17:52:04,75632240375,75.632240375
14768805,2022-05-13 17:52:16,76624710583,76.624710583
14768806,2022-05-13 17:52:29,76134136962,76.134136962
14768807,2022-05-13 17:53:04,85231917220,85.23191722
14768808,2022-05-13 17:53:05,76123887281,76.123887281
14768809,2022-05-13 17:53:09,70026970998,70.026970998
14768810,2022-05-13 17:53:18,62645501514,62.645501514
14768811,2022-05-13 17:53:43,70473263904,70.473263904
14768812,2022-05-13 17:53:50,68084234353,68.084234353
14768813,2022-05-13 17:53:52,64389877219,64.389877219
14768814,2022-05-13 17:54:09,69292927053,69.292927053
14768815,2022-05-13 17:54:26,70248824456,70.248824456
14768816,2022-05-13 17:55:08,79020982496,79.020982496
14768817,2022-05-13 17:56:42,87602750093,87.602750093
14768818,2022-05-13 17:56:46,98544205095,98.544205095
14768819,2022-05-13 17:56:57,94040571616,94.040571616
14768820,2022-05-13 17:57:00,82603128782,82.603128782
14768821,2022-05-13 17:57:02,86365568391,86.365568391
14768822,2022-05-13 17:57:04,76739170015,76.739170015
14768823,2022-05-13 17:57:17,72408081604,72.408081604
14768824,2022-05-13 17:57:21,72020446146,72.020446146
14768825,2022-05-13 17:57:34,70083500286,70.083500286
14768826,2022-05-13 17:57:50,73945125096,73.945125096
14768827,2022-05-13 17:57:58,66255331216,66.255331216
14768828,2022-05-13 17:57:59,68075905818,68.075905818
14768829,2022-05-13 17:58:10,65226203571,65.226203571
14768830,2022-05-13 17:58:31,71155895092,71.155895092
14768831,2022-05-13 17:58:32,65679763583,65.679763583
14768832,2022-05-13 17:58:41,62349588868,62.349588868
14768833,2022-05-13 17:58:49,62625714685,62.625714685
14768834,2022-05-13 17:58:53,56702911512,56.702911512
14768835,2022-05-13 17:58:59,62077878413,62.077878413
14768836,2022-05-13 17:59:01,57064905119,57.064905119
14768837,2022-05-13 17:59:17,61162320542,61.162320542
14768838,2022-05-13 17:59:26,60146152093,60.146152093
14768839,2022-05-13 17:59:46,60143327213,60.143327213
14768840,2022-05-13 17:59:56,60611383328,60.611383328
14768841,2022-05-13 17:59:58,54977935910,54.97793591
14768842,2022-05-13 18:00:06,57236601323,57.236601323
14768843,2022-05-13 18:00:54,63580049900,63.5800499
14768844,2022-05-13 18:00:59,71524506085,71.524506085
14768845,2022-05-13 18:01:27,69904394046,69.904394046
14768846,2022-05-13 18:01:34,76048950087,76.048950087
14768847,2022-05-13 18:01:36,70596279024,70.596279024
14768848,2022-05-13 18:01:41,65094650405,65.094650405
14768849,2022-05-13 18:01:54,70235022517,70.235022517
14768850,2022-05-13 18:02:15,76401488478,76.401488478
14768851,2022-05-13 18:02:30,75816044883,75.816044883
14768852,2022-05-13 18:02:36,70682309877,70.682309877
14768853,2022-05-13 18:03:05,76918674428,76.918674428
14768854,2022-05-13 18:03:15,74930916472,74.930916472
14768855,2022-05-13 18:03:18,65977938287,65.977938287
14768856,2022-05-13 18:03:34,73777565873,73.777565873
14768857,2022-05-13 18:03:37,65535388653,65.535388653
14768858,2022-05-13 18:03:40,59596081179,59.596081179
14768859,2022-05-13 18:04:13,67044771382,67.044771382
14768860,2022-05-13 18:04:56,75422259473,75.422259473
14768861,2022-05-13 18:05:24,84849413417,84.849413417
14768862,2022-05-13 18:05:26,83606077353,83.606077353
14768863,2022-05-13 18:05:30,74272873916,74.272873916
14768864,2022-05-13 18:05:36,82288523402,82.288523402
14768865,2022-05-13 18:05:41,74211901402,74.211901402
14768866,2022-05-13 18:05:59,79797376598,79.797376598
14768867,2022-05-13 18:06:13,75459434937,75.459434937
14768868,2022-05-13 18:06:37,84445252930,84.44525293
14768869,2022-05-13 18:06:40,76828771047,76.828771047
14768870,2022-05-13 18:06:52,79461227632,79.461227632
14768871,2022-05-13 18:07:16,83172014388,83.172014388
14768872,2022-05-13 18:07:17,72775512590,72.77551259
14768873,2022-05-13 18:07:37,79781181340,79.78118134
14768874,2022-05-13 18:08:02,83774323194,83.774323194
14768875,2022-05-13 18:08:05,78090355350,78.09035535
14768876,2022-05-13 18:08:06,69178272545,69.178272545
14768877,2022-05-13 18:08:19,69369670715,69.369670715
14768878,2022-05-13 18:08:22,63362215076,63.362215076
14768879,2022-05-13 18:08:59,71281322752,71.281322752
14768880,2022-05-13 18:09:03,70662248819,70.662248819
14768881,2022-05-13 18:09:04,62867711147,62.867711147
14768882,2022-05-13 18:09:14,62768503804,62.768503804
14768883,2022-05-13 18:09:20,56013438925,56.013438925
14768884,2022-05-13 18:09:24,52071680143,52.071680143
14768885,2022-05-13 18:09:25,45562720126,45.562720126
14768886,2022-05-13 18:10:07,51252455536,51.252455536
14768887,2022-05-13 18:10:10,57654560775,57.654560775
14768888,2022-05-13 18:10:17,62762611684,62.762611684
14768889,2022-05-13 18:10:22,57999712421,57.999712421
14768890,2022-05-13 18:10:51,60483577655,60.483577655
14768891,2022-05-13 18:10:58,65965938123,65.965938123
14768892,2022-05-13 18:11:15,70875110594,70.875110594
14768893,2022-05-13 18:11:54,79380737581,79.380737581
14768894,2022-05-13 18:12:28,85763652728,85.763652728
14768895,2022-05-13 18:12:55,90755644328,90.755644328
14768896,2022-05-13 18:13:00,82463756929,82.463756929
14768897,2022-05-13 18:13:01,76405892447,76.405892447
14768898,2022-05-13 18:13:26,82357537586,82.357537586
14768899,2022-05-13 18:13:27,73159962403,73.159962403
14768900,2022-05-13 18:13:36,70756808226,70.756808226
14768901,2022-05-13 18:13:41,67061013265,67.061013265
14768902,2022-05-13 18:13:42,60859150148,60.859150148
14768903,2022-05-13 18:13:47,57428015350,57.42801535
14768904,2022-05-13 18:13:49,54888945244,54.888945244
14768905,2022-05-13 18:13:50,51386953236,51.386953236
14768906,2022-05-13 18:13:53,46130743659,46.130743659
14768907,2022-05-13 18:13:55,47643441092,47.643441092
14768908,2022-05-13 18:14:17,52392533741,52.392533741
14768909,2022-05-13 18:14:27,52278610627,52.278610627
14768910,2022-05-13 18:15:26,58806412010,58.80641201
14768911,2022-05-13 18:15:41,66154161948,66.154161948
14768912,2022-05-13 18:15:53,71002843450,71.00284345
14768913,2022-05-13 18:15:59,63807095456,63.807095456
14768914,2022-05-13 18:16:13,65216587318,65.216587318
14768915,2022-05-13 18:16:15,58317194904,58.317194904
14768916,2022-05-13 18:17:12,65602265881,65.602265881
14768917,2022-05-13 18:17:20,73070334264,73.070334264
14768918,2022-05-13 18:17:42,71656283538,71.656283538
14768919,2022-05-13 18:17:44,66656573222,66.656573222
14768920,2022-05-13 18:17:46,59424430569,59.424430569
14768921,2022-05-13 18:18:03,63731401875,63.731401875
14768922,2022-05-13 18:18:21,66825123004,66.825123004
14768923,2022-05-13 18:18:28,62259948740,62.25994874
14768924,2022-05-13 18:18:34,58724266890,58.72426689
14768925,2022-05-13 18:18:54,60273414088,60.273414088
14768926,2022-05-13 18:19:05,55930765334,55.930765334
14768927,2022-05-13 18:19:20,57305567206,57.305567206
14768928,2022-05-13 18:19:31,52383829857,52.383829857
14768929,2022-05-13 18:20:16,58928269624,58.928269624
14768930,2022-05-13 18:20:20,61147943836,61.147943836
14768931,2022-05-13 18:20:22,54565362587,54.565362587
14768932,2022-05-13 18:20:54,61379708520,61.37970852
14768933,2022-05-13 18:21:03,57810747264,57.810747264
14768934,2022-05-13 18:21:05,52889170591,52.889170591
14768935,2022-05-13 18:21:07,47290659034,47.290659034
14768936,2022-05-13 18:21:09,42821272801,42.821272801
14768937,2022-05-13 18:21:26,48173499632,48.173499632
14768938,2022-05-13 18:21:49,48601736657,48.601736657
14768939,2022-05-13 18:21:56,47276703286,47.276703286
14768940,2022-05-13 18:22:03,53180707030,53.18070703
14768941,2022-05-13 18:22:08,50369977701,50.369977701
14768942,2022-05-13 18:22:11,46439272122,46.439272122
14768943,2022-05-13 18:22:26,50125696619,50.125696619
14768944,2022-05-13 18:22:49,55365069184,55.365069184
14768945,2022-05-13 18:22:53,49614154576,49.614154576
14768946,2022-05-13 18:23:14,51572714416,51.572714416
14768947,2022-05-13 18:23:24,54333954259,54.333954259
14768948,2022-05-13 18:23:50,57740197393,57.740197393
14768949,2022-05-13 18:24:18,60565231327,60.565231327
14768950,2022-05-13 18:24:30,57716521951,57.716521951
14768951,2022-05-13 18:24:48,61072741550,61.07274155
14768952,2022-05-13 18:24:54,54144127577,54.144127577
14768953,2022-05-13 18:25:00,54880518546,54.880518546
14768954,2022-05-13 18:25:08,48494842303,48.494842303
14768955,2022-05-13 18:25:15,49495570149,49.495570149
14768956,2022-05-13 18:25:48,55678296098,55.678296098
14768957,2022-05-13 18:26:14,62560077744,62.560077744
14768958,2022-05-13 18:26:18,56923565927,56.923565927
14768959,2022-05-13 18:26:29,54936135638,54.936135638
14768960,2022-05-13 18:26:32,49368060263,49.368060263
14768961,2022-05-13 18:26:39,45724247344,45.724247344
14768962,2022-05-13 18:26:47,47469371477,47.469371477
14768963,2022-05-13 18:26:51,41535700043,41.535700043
14768964,2022-05-13 18:27:08,46663536588,46.663536588
14768965,2022-05-13 18:27:10,40830594515,40.830594515
14768966,2022-05-13 18:27:24,45933782951,45.933782951
14768967,2022-05-13 18:27:37,51673867510,51.67386751
14768968,2022-05-13 18:28:24,58131503628,58.131503628
14768969,2022-05-13 18:28:52,59382313862,59.382313862
14768970,2022-05-13 18:29:31,66804931054,66.804931054
14768971,2022-05-13 18:29:35,64130028213,64.130028213
14768972,2022-05-13 18:29:40,58926385429,58.926385429
14768973,2022-05-13 18:29:45,55245101907,55.245101907
14768974,2022-05-13 18:29:48,56671394027,56.671394027
14768975,2022-05-13 18:30:01,56585243119,56.585243119
14768976,2022-05-13 18:30:06,52708634622,52.708634622
14768977,2022-05-13 18:30:14,49981641404,49.981641404
14768978,2022-05-13 18:30:52,56228067049,56.228067049
14768979,2022-05-13 18:30:55,63256565121,63.256565121
14768980,2022-05-13 18:31:01,60251036439,60.251036439
14768981,2022-05-13 18:31:07,55090450460,55.09045046
14768982,2022-05-13 18:31:19,50545880863,50.545880863
14768983,2022-05-13 18:31:28,50007237842,50.007237842
14768984,2022-05-13 18:31:34,47717395170,47.71739517
14768985,2022-05-13 18:32:21,53674950926,53.674950926
14768986,2022-05-13 18:32:28,60383764703,60.383764703
14768987,2022-05-13 18:32:53,60608482883,60.608482883
14768988,2022-05-13 18:33:00,64220847961,64.220847961
14768989,2022-05-13 18:33:15,61725852132,61.725852132
14768990,2022-05-13 18:33:18,54373917206,54.373917206
14768991,2022-05-13 18:33:25,52733871598,52.733871598
14768992,2022-05-13 18:33:31,50655192498,50.655192498
14768993,2022-05-13 18:33:37,46048302236,46.048302236
14768994,2022-05-13 18:33:41,45909130836,45.909130836
14768995,2022-05-13 18:33:43,42705344991,42.705344991
14768996,2022-05-13 18:33:48,38147313128,38.147313128
14768997,2022-05-13 18:34:20,35855695444,35.855695444
14768998,2022-05-13 18:34:31,40333958258,40.333958258
14768999,2022-05-13 18:34:45,45371821135,45.371821135
14769000,2022-05-13 18:35:05,51043085528,51.043085528
14769001,2022-05-13 18:35:22,57420081858,57.420081858
14769002,2022-05-13 18:35:31,59855096226,59.855096226
14769003,2022-05-13 18:35:41,55373106826,55.373106826
14769004,2022-05-13 18:35:45,50894110034,50.894110034
14769005,2022-05-13 18:35:46,50461258417,50.461258417
14769006,2022-05-13 18:35:47,44369436328,44.369436328
14769007,2022-05-13 18:35:56,49221277796,49.221277796
14769008,2022-05-13 18:36:21,55372725856,55.372725856
14769009,2022-05-13 18:36:37,56982792145,56.982792145
14769010,2022-05-13 18:36:39,49859943127,49.859943127
14769011,2022-05-13 18:36:47,52703131339,52.703131339
14769012,2022-05-13 18:36:52,47789595567,47.789595567
14769013,2022-05-13 18:37:02,46996806400,46.9968064
14769014,2022-05-13 18:37:08,46176727080,46.17672708
14769015,2022-05-13 18:37:15,41525956711,41.525956711
14769016,2022-05-13 18:38:00,46054356407,46.054356407
14769017,2022-05-13 18:38:02,51804754775,51.804754775
14769018,2022-05-13 18:38:03,45968428964,45.968428964
14769019,2022-05-13 18:38:07,41487333071,41.487333071
14769020,2022-05-13 18:38:14,42690072983,42.690072983
14769021,2022-05-13 18:38:22,41490922152,41.490922152
14769022,2022-05-13 18:38:24,41596957735,41.596957735
14769023,2022-05-13 18:38:36,42822553858,42.822553858
14769024,2022-05-13 18:38:37,38329848102,38.329848102
14769025,2022-05-13 18:38:38,40527861384,40.527861384
14769026,2022-05-13 18:38:41,38810100224,38.810100224
14769027,2022-05-13 18:38:44,38775823467,38.775823467
14769028,2022-05-13 18:38:54,40021094276,40.021094276
14769029,2022-05-13 18:39:00,37658881000,37.658881
14769030,2022-05-13 18:39:07,38161708637,38.161708637
14769031,2022-05-13 18:39:32,42928602784,42.928602784
14769032,2022-05-13 18:39:44,48287953493,48.287953493
14769033,2022-05-13 18:39:47,43917733201,43.917733201
14769034,2022-05-13 18:39:59,46825540223,46.825540223
14769035,2022-05-13 18:40:42,52678356975,52.678356975
14769036,2022-05-13 18:40:45,55749987149,55.749987149
14769037,2022-05-13 18:40:56,53559492383,53.559492383
14769038,2022-05-13 18:41:15,58099394118,58.099394118
14769039,2022-05-13 18:41:23,54338111483,54.338111483
14769040,2022-05-13 18:41:25,47545847548,47.545847548
14769041,2022-05-13 18:41:26,44722007071,44.722007071
14769042,2022-05-13 18:41:33,39820872377,39.820872377
14769043,2022-05-13 18:41:50,44797425175,44.797425175
14769044,2022-05-13 18:41:59,47204901146,47.204901146
14769045,2022-05-13 18:42:07,45874595516,45.874595516
14769046,2022-05-13 18:42:08,40942575434,40.942575434
14769047,2022-05-13 18:42:22,44940370702,44.940370702
14769048,2022-05-13 18:42:33,45358146499,45.358146499
14769049,2022-05-13 18:42:59,48666771420,48.66677142
14769050,2022-05-13 18:43:00,42583424993,42.583424993
14769051,2022-05-13 18:43:16,38787321669,38.787321669
14769052,2022-05-13 18:43:49,43629243556,43.629243556
14769053,2022-05-13 18:44:22,49080451036,49.080451036
14769054,2022-05-13 18:44:31,55213157688,55.213157688
14769055,2022-05-13 18:45:21,62107644013,62.107644013
14769056,2022-05-13 18:45:33,68931530417,68.931530417
14769057,2022-05-13 18:45:40,60887608431,60.887608431
14769058,2022-05-13 18:46:40,68498099275,68.498099275
14769059,2022-05-13 18:46:53,75915739009,75.915739009
14769060,2022-05-13 18:47:19,66426271633,66.426271633
14769061,2022-05-13 18:47:42,74727707682,74.727707682
14769062,2022-05-13 18:48:02,84065069879,84.065069879
14769063,2022-05-13 18:48:15,80724583106,80.724583106
14769064,2022-05-13 18:48:24,75068516321,75.068516321
14769065,2022-05-13 18:48:46,69439008810,69.43900881
14769066,2022-05-13 18:49:03,69021809142,69.021809142
14769067,2022-05-13 18:50:03,77639167633,77.639167633
14769068,2022-05-13 18:50:07,87339882271,87.339882271
14769069,2022-05-13 18:50:08,82780260576,82.780260576
14769070,2022-05-13 18:50:47,91208418988,91.208418988
14769071,2022-05-13 18:51:11,91704340997,91.704340997
14769072,2022-05-13 18:51:15,83976386059,83.976386059
14769073,2022-05-13 18:51:27,80477845140,80.47784514
14769074,2022-05-13 18:51:29,70418114498,70.418114498
14769075,2022-05-13 18:52:23,79208752192,79.208752192
14769076,2022-05-13 18:52:44,89107996517,89.107996517
14769077,2022-05-13 18:52:55,88489375390,88.48937539
14769078,2022-05-13 18:53:03,86851443629,86.851443629
14769079,2022-05-13 18:53:04,77905519285,77.905519285
14769080,2022-05-13 18:53:37,76400911739,76.400911739
14769081,2022-05-13 18:53:46,85915408169,85.915408169
14769082,2022-05-13 18:53:53,80826111103,80.826111103
14769083,2022-05-13 18:53:54,70722847216,70.722847216
14769084,2022-05-13 18:53:59,66770276944,66.770276944
14769085,2022-05-13 18:54:14,71660952680,71.66095268
14769086,2022-05-13 18:54:35,74020316094,74.020316094
14769087,2022-05-13 18:54:56,76898515896,76.898515896
14769088,2022-05-13 18:54:57,67286201409,67.286201409
14769089,2022-05-13 18:54:59,59688979899,59.688979899
14769090,2022-05-13 18:55:00,58391080063,58.391080063
14769091,2022-05-13 18:55:35,65680354029,65.680354029
14769092,2022-05-13 18:55:36,60094556280,60.09455628
14769093,2022-05-13 18:55:41,52605955919,52.605955919
14769094,2022-05-13 18:55:49,56059267035,56.059267035
14769095,2022-05-13 18:55:56,50131256485,50.131256485
14769096,2022-05-13 18:55:58,46045915014,46.045915014
14769097,2022-05-13 18:55:59,40290175638,40.290175638
14769098,2022-05-13 18:56:17,45323410049,45.323410049
14769099,2022-05-13 18:56:53,50987520189,50.987520189
14769100,2022-05-13 18:56:58,57360918147,57.360918147
14769101,2022-05-13 18:57:11,56085436968,56.085436968
14769102,2022-05-13 18:57:17,52511323426,52.511323426
14769103,2022-05-13 18:57:36,49662637211,49.662637211
14769104,2022-05-13 18:57:39,55868586298,55.868586298
14769105,2022-05-13 18:58:07,61321244155,61.321244155
14769106,2022-05-13 18:58:09,56371445038,56.371445038
14769107,2022-05-13 18:58:26,57813435997,57.813435997
14769108,2022-05-13 18:58:51,60109876730,60.10987673
14769109,2022-05-13 18:58:52,55196598887,55.196598887
14769110,2022-05-13 18:58:58,52036819258,52.036819258
14769111,2022-05-13 18:59:05,48076216470,48.07621647
14769112,2022-05-13 18:59:26,54080776845,54.080776845
14769113,2022-05-13 18:59:37,53267330356,53.267330356
14769114,2022-05-13 18:59:39,47472012606,47.472012606
14769115,2022-05-13 18:59:44,47314354552,47.314354552
14769116,2022-05-13 19:00:02,47867214899,47.867214899
14769117,2022-05-13 19:00:04,43534800940,43.53480094
14769118,2022-05-13 19:00:07,44342859532,44.342859532
14769119,2022-05-13 19:00:32,49883568440,49.88356844
14769120,2022-05-13 19:01:50,56112843054,56.112843054
14769121,2022-05-13 19:01:59,59543936256,59.543936256
14769122,2022-05-13 19:02:08,55876121084,55.876121084
14769123,2022-05-13 19:02:13,61972955099,61.972955099
14769124,2022-05-13 19:02:43,59734627785,59.734627785
14769125,2022-05-13 19:02:52,61493009142,61.493009142
14769126,2022-05-13 19:03:05,58779755150,58.77975515
14769127,2022-05-13 19:03:11,52107085815,52.107085815
